,root1_en,root1_id,root2_en,root2_id,root3_en,root3_id
341,Seoul,2297418,Jungnang-gu,2419948,Sinnae 2(i)-dong,3882940
342,Seoul,2297418,Gwangjin-gu,2419945,Junggok 1(il)-dong,3881573
343,Seoul,2297418,Gwangjin-gu,2419945,Junggok 2(i)-dong,3881574
344,Seoul,2297418,Gwangjin-gu,2419945,Junggok 3(sam)-dong,3881575
345,Seoul,2297418,Gwangjin-gu,2419945,Junggok 4(sa)-dong,3881576
346,Seoul,2297418,Gwangjin-gu,2419945,Jayang 1(il)-dong,3881569
347,Seoul,2297418,Gwangjin-gu,2419945,Jayang 2(i)-dong,3881570
348,Seoul,2297418,Gwangjin-gu,2419945,Jayang 3(sam)-dong,3881571
349,Seoul,2297418,Gwangjin-gu,2419945,Jayang 4(sa)-dong,3881572
350,Seoul,2297418,Gwangjin-gu,2419945,Hwayang-dong,3881565
351,Seoul,2297418,Gwangjin-gu,2419945,Guui 1(il)-dong,3881566
352,Seoul,2297418,Gwangjin-gu,2419945,Guui 2(i)-dong,3881567
353,Seoul,2297418,Gwangjin-gu,2419945,Guui 3(sam)-dong,3881568
354,Seoul,2297418,Gwangjin-gu,2419945,Gwangjang-dong,3881559
355,Seoul,2297418,Gwangjin-gu,2419945,Gunja-dong,3881561
356,Seoul,2297418,Gwangjin-gu,2419945,Neung-dong,3881562
357,Seoul,2297418,Gangdong-gu,2419944,Cheonho 3(sam)-dong,13735190
358,Seoul,2297418,Gangdong-gu,2419944,Cheonho 2(i)-dong,13735191
359,Seoul,2297418,Gangdong-gu,2419944,Cheonho 1(il)-dong,13735192
360,Seoul,2297418,Gangdong-gu,2419944,Amsa 3(sam)-dong,13735193
361,Seoul,2297418,Gangdong-gu,2419944,Amsa 2(i)-dong,13735194
362,Seoul,2297418,Gangdong-gu,2419944,Amsa 1(il)-dong,13735195
363,Seoul,2297418,Gangdong-gu,2419944,Seongnae 3(sam)-dong,13735187
364,Seoul,2297418,Gangdong-gu,2419944,Seongnae 2(i)-dong,13735188
365,Seoul,2297418,Gangdong-gu,2419944,Seongnae 1(il)-dong,13735189
366,Seoul,2297418,Gangdong-gu,2419944,Sangil 2(i)-dong,13735201
367,Seoul,2297418,Gangdong-gu,2419944,Sangil 1(il)-dong,13735202
368,Seoul,2297418,Gangdong-gu,2419944,Myeongil 2(i)-dong,13735197
369,Seoul,2297418,Gangdong-gu,2419944,Myeongil 1(il)-dong,13735198
370,Seoul,2297418,Gangdong-gu,2419944,Dunchon 2(i)-dong,13735185
371,Seoul,2297418,Gangdong-gu,2419944,Dunchon 1(il)-dong,13735186
372,Seoul,2297418,Gangdong-gu,2419944,Gil-dong,13735196
373,Seoul,2297418,Gangdong-gu,2419944,Godeok 2(i)-dong,13735199
374,Seoul,2297418,Gangdong-gu,2419944,Godeok 1(il)-dong,13735200
375,Seoul,2297418,Gangdong-gu,2419944,Gangil-dong,8885026
376,Seoul,2297418,Songpa-gu,2419954,Pungnap 1(il)-dong,3880801
377,Seoul,2297418,Songpa-gu,2419954,Geoyeo 1(il)-dong,3880785
378,Seoul,2297418,Songpa-gu,2419954,Geoyeo 2(i)-dong,3880786
379,Seoul,2297418,Songpa-gu,2419954,Macheon 1(il)-dong,3880787
380,Seoul,2297418,Songpa-gu,2419954,Macheon 2(i)-dong,3880788
381,Seoul,2297418,Songpa-gu,2419954,Bangi 1(il)-dong,3880791
382,Seoul,2297418,Songpa-gu,2419954,Bangi 2(i)-dong,3880792
383,Seoul,2297418,Songpa-gu,2419954,Oryun-dong,3880778
384,Seoul,2297418,Songpa-gu,2419954,Ogeum-dong,3880777
385,Seoul,2297418,Songpa-gu,2419954,Songpa 1(il)-dong,3880793
386,Seoul,2297418,Songpa-gu,2419954,Songpa 2(i)-dong,3880794
387,Seoul,2297418,Songpa-gu,2419954,Seokchon-dong,3880775
388,Seoul,2297418,Songpa-gu,2419954,Samjeon-dong,3880774
389,Seoul,2297418,Songpa-gu,2419954,Garakbon-dong,3880784
390,Seoul,2297418,Songpa-gu,2419954,Garak 1(il)-dong,3880782
391,Seoul,2297418,Songpa-gu,2419954,Garak 2(i)-dong,3880783
392,Seoul,2297418,Songpa-gu,2419954,Munjeong 1(il)-dong,3880789
393,Seoul,2297418,Songpa-gu,2419954,Munjeong 2(i)-dong,3880790
394,Seoul,2297418,Songpa-gu,2419954,Jamsilbon-dong,3880800
395,Seoul,2297418,Songpa-gu,2419954,Jamsil 2(i)-dong,3880795
396,Seoul,2297418,Songpa-gu,2419954,Jamsil 3(sam)-dong,3880796
397,Seoul,2297418,Songpa-gu,2419954,Jamsil 4(sa)-dong,3880797
398,Seoul,2297418,Songpa-gu,2419954,Jamsil 6(yuk)-dong,3880798
399,Seoul,2297418,Songpa-gu,2419954,Jamsil 7(chil)-dong,3880799
400,Seoul,2297418,Songpa-gu,2419954,Jangji-dong,3880780
401,Seoul,2297418,Songpa-gu,2419954,Wirye-dong,11117000
402,Seoul,2297418,Songpa-gu,2419954,Garak-dong,3880769
403,Seoul,2297418,Songpa-gu,2419954,Geoyeo-dong,3880770
404,Seoul,2297418,Songpa-gu,2419954,Macheon-dong,3880771
405,Seoul,2297418,Songpa-gu,2419954,Munjeong-dong,3880772
406,Seoul,2297418,Songpa-gu,2419954,Bangi-dong,3880773
407,Seoul,2297418,Songpa-gu,2419954,Songpa-dong,3880776
408,Seoul,2297418,Songpa-gu,2419954,Jamsil-dong,3880779
409,Seoul,2297418,Songpa-gu,2419954,Pungnap-dong,3880781
