시도,중분류,시군구,소분류,읍면동,영문 표기
서울특별시,11240,송파구,11240550,마천1동,Macheon 1(il)-dong
서울특별시,11240,송파구,11240560,마천2동,Macheon 2(i)-dong
서울특별시,11240,송파구,11240570,방이1동,Bangi 1(il)-dong
서울특별시,11240,송파구,11240580,방이2동,Bangi 2(i)-dong
서울특별시,11240,송파구,11240590,오륜동,Oryun-dong
서울특별시,11240,송파구,11240600,오금동,Ogeum-dong
서울특별시,11240,송파구,11240610,송파1동,Songpa 1(il)-dong
서울특별시,11240,송파구,11240620,송파2동,Songpa 2(i)-dong
서울특별시,11240,송파구,11240630,석촌동,Seokchon-dong
서울특별시,11240,송파구,11240640,삼전동,Samjeon-dong
서울특별시,11240,송파구,11240650,가락본동,Garakbon-dong
서울특별시,11240,송파구,11240660,가락1동,Garak 1(il)-dong
서울특별시,11240,송파구,11240670,가락2동,Garak 2(i)-dong
서울특별시,11240,송파구,11240680,문정1동,Munjeong 1(il)-dong
서울특별시,11240,송파구,11240690,문정2동,Munjeong 2(i)-dong
서울특별시,11240,송파구,11240810,장지동,Jangji-dong
서울특별시,11240,송파구,11240820,위례동,wirye-dong
서울특별시,11240,송파구,11240710,잠실본동,Jamsilbon-dong
서울특별시,11240,송파구,11240790,잠실2동,Jamsil 2(i)-dong
서울특별시,11240,송파구,11240800,잠실3동,Jamsil 3(sam)-dong
서울특별시,11240,송파구,11240750,잠실4동,Jamsil 4(sa)-dong
서울특별시,11240,송파구,11240770,잠실6동,Jamsil 6(yuk)-dong
서울특별시,11240,송파구,11240780,잠실7동,Jamsil 7(chil)-dong
서울특별시,11250,강동구,,,Gangdong-gu
서울특별시,11250,강동구,11250750,강일동,Gangil-dong
서울특별시,11250,강동구,11250760,상일1동,Sangil 1(il)-dong
서울특별시,11250,강동구,11250770,상일2동,Sangil 2(i)-dong
서울특별시,11250,강동구,11250530,명일1동,Myeongil 1(il)-dong
서울특별시,11250,강동구,11250540,명일2동,Myeongil 2(i)-dong
서울특별시,11250,강동구,11250550,고덕1동,Godeok 1(il)-dong
서울특별시,11250,강동구,11250560,고덕2동,Godeok 2(i)-dong
서울특별시,11250,강동구,11250720,암사1동,Amsa 1(il)-dong
서울특별시,11250,강동구,11250580,암사2동,Amsa 2(i)-dong
서울특별시,11250,강동구,11250590,암사3동,Amsa 3(sam)-dong
서울특별시,11250,강동구,11250610,천호1동,Cheonho 1(il)-dong
서울특별시,11250,강동구,11250730,천호2동,Cheonho 2(i)-dong
서울특별시,11250,강동구,11250630,천호3동,Cheonho 3(sam)-dong
서울특별시,11250,강동구,11250650,성내1동,Seongnae 1(il)-dong
서울특별시,11250,강동구,11250660,성내2동,Seongnae 2(i)-dong
서울특별시,11250,강동구,11250670,성내3동,Seongnae 3(sam)-dong
서울특별시,11250,강동구,11250740,길동,Gil-dong
서울특별시,11250,강동구,11250700,둔촌1동,Dunchon 1(il)-dong
서울특별시,11250,강동구,11250710,둔촌2동,Dunchon 2(i)-dong
,,,,,
부산광역시,,,,,Busan
부산광역시,21010,중구,,,Jung-gu
부산광역시,21010,중구,21010510,중앙동,Jungang-dong
부산광역시,21010,중구,21010520,동광동,Donggwang-dong
부산광역시,21010,중구,21010530,대청동,Daecheong-dong
부산광역시,21010,중구,21010540,보수동,Bosu-dong
부산광역시,21010,중구,21010560,부평동,Bupyeong-dong
부산광역시,21010,중구,21010570,광복동,Gwangbok-dong
부산광역시,21010,중구,21010580,남포동,Nampo-dong
부산광역시,21010,중구,21010590,영주1동,Yeongju 1(il)-dong
부산광역시,21010,중구,21010600,영주2동,Yeongju 2(i)-dong
부산광역시,21020,서구,,,Seo-gu
부산광역시,21020,서구,21020510,동대신1동,Dongdaesin 1(il)-dong
부산광역시,21020,서구,21020520,동대신2동,Dongdaesin 2(i)-dong
부산광역시,21020,서구,21020530,동대신3동,Dongdaesin 3(sam)-dong
부산광역시,21020,서구,21020540,서대신1동,Seodaesin 1(il)-dong
부산광역시,21020,서구,21020560,서대신3동,Seodaesin 3(sam)-dong
부산광역시,21020,서구,21020570,서대신4동,Seodaesin 4(sa)-dong
부산광역시,21020,서구,21020590,부민동,Bumin-dong
부산광역시,21020,서구,21020610,아미동,Ami-dong
부산광역시,21020,서구,21020630,초장동,Chojang-dong
부산광역시,21020,서구,21020640,충무동,Chungmu-dong
부산광역시,21020,서구,21020650,남부민1동,Nambumin 1(il)-dong
부산광역시,21020,서구,21020690,남부민2동,Nambumin 2(i)-dong
부산광역시,21020,서구,21020680,암남동,Amnam-dong
부산광역시,21030,동구,,,Dong-gu
부산광역시,21030,동구,21030510,초량1동,Choryang 1(il)-dong
부산광역시,21030,동구,21030520,초량2동,Choryang 2(i)-dong
부산광역시,21030,동구,21030530,초량3동,Choryang 3(sam)-dong
부산광역시,21030,동구,21030550,초량6동,Choryang 6(yuk)-dong
부산광역시,21030,동구,21030560,수정1동,Sujeong 1(il)-dong
부산광역시,21030,동구,21030570,수정2동,Sujeong 2(i)-dong
부산광역시,21030,동구,21030590,수정4동,Sujeong 4(sa)-dong
부산광역시,21030,동구,21030600,수정5동,Sujeong 5(o)-dong
부산광역시,21030,동구,21030700,좌천동,Jwacheon-dong
부산광역시,21030,동구,21030710,범일1동,Beomil 1(il)-dong
부산광역시,21030,동구,21030660,범일2동,Beomil 2(i)-dong
부산광역시,21030,동구,21030680,범일5동,Beomil 5(o)-dong
부산광역시,21040,영도구,,,Yeongdo-gu
부산광역시,21040,영도구,21040530,남항동,Namhang-dong
부산광역시,21040,영도구,21040540,영선1동,Yeongseon 1(il)-dong
부산광역시,21040,영도구,21040550,영선2동,Yeongseon 2(i)-dong
부산광역시,21040,영도구,21040680,신선동,Sinseon-dong
부산광역시,21040,영도구,21040590,봉래1동,Bongnae 1(il)-dong
부산광역시,21040,영도구,21040690,봉래2동,Bongnae 2(i)-dong
부산광역시,21040,영도구,21040630,청학1동,Cheonghak 1(il)-dong
부산광역시,21040,영도구,21040640,청학2동,Cheonghak 2(i)-dong
부산광역시,21040,영도구,21040650,동삼1동,Dongsam 1(il)-dong
부산광역시,21040,영도구,21040660,동삼2동,Dongsam 2(i)-dong
부산광역시,21040,영도구,21040670,동삼3동,Dongsam 3(sam)-dong
부산광역시,21050,부산진구,,,Busanjin-gu
부산광역시,21050,부산진구,21050820,부전1동,Bujeon 1(il)-dong
부산광역시,21050,부산진구,21050520,부전2동,Bujeon 2(i)-dong
부산광역시,21050,부산진구,21050540,연지동,Yeonji-dong
부산광역시,21050,부산진구,21050550,초읍동,Choeup-dong
부산광역시,21050,부산진구,21050560,양정1동,Yangjeong 1(il)-dong
부산광역시,21050,부산진구,21050570,양정2동,Yangjeong 2(i)-dong
부산광역시,21050,부산진구,21050830,전포1동,Jeonpo 1(il)-dong
부산광역시,21050,부산진구,21050610,전포2동,Jeonpo 2(i)-dong
부산광역시,21050,부산진구,21050640,부암1동,Buam 1(il)-dong
부산광역시,21050,부산진구,21050660,부암3동,Buam 3(sam)-dong
부산광역시,21050,부산진구,21050800,당감제1동,Danggam 1(il)-dong
부산광역시,21050,부산진구,21050680,당감2동,Danggam 2(i)-dong
부산광역시,21050,부산진구,21050700,당감4동,Danggam 4(sa)-dong
부산광역시,21050,부산진구,21050810,가야제1동,Gaya 1(il)-dong
부산광역시,21050,부산진구,21050720,가야2동,Gaya 2(i)-dong
부산광역시,21050,부산진구,21050740,개금1동,Gaegeum 1(il)-dong
부산광역시,21050,부산진구,21050750,개금2동,Gaegeum 2(i)-dong
부산광역시,21050,부산진구,21050760,개금3동,Gaegeum 3(sam)-dong
부산광역시,21050,부산진구,21050770,범천1동,Beomcheon 1(il)-dong
부산광역시,21050,부산진구,21050840,범천2동,Beomcheon 2(i)-dong
부산광역시,21060,동래구,,,Dongnae-gu
부산광역시,21060,동래구,21060510,수민동,Sumin-dong
부산광역시,21060,동래구,21060520,복산동,Boksan-dong
부산광역시,21060,동래구,21060650,명륜동,Myeongnyun-dong
부산광역시,21060,동래구,21060550,온천1동,Oncheon 1(il)-dong
부산광역시,21060,동래구,21060560,온천2동,Oncheon 2(i)-dong
부산광역시,21060,동래구,21060570,온천3동,Oncheon 3(sam)-dong
부산광역시,21060,동래구,21060580,사직1동,Sajik 1(il)-dong
부산광역시,21060,동래구,21060590,사직2동,Sajik 2(i)-dong
부산광역시,21060,동래구,21060600,사직3동,Sajik 3(sam)-dong
부산광역시,21060,동래구,21060610,안락1동,Allak 1(il)-dong
부산광역시,21060,동래구,21060620,안락2동,Allak 2(i)-dong
부산광역시,21060,동래구,21060630,명장1동,Myeongjang 1(il)-dong
부산광역시,21060,동래구,21060640,명장2동,Myeongjang 2(i)-dong
부산광역시,21070,남구,,,Nam-gu
부산광역시,21070,남구,21070700,대연1동,Daeyeon 1(il)-dong
부산광역시,21070,남구,21070530,대연3동,Daeyeon 3(sam)-dong
부산광역시,21070,남구,21070540,대연4동,Daeyeon 4(sa)-dong
부산광역시,21070,남구,21070550,대연5동,Daeyeon 5(o)-dong
부산광역시,21070,남구,21070560,대연6동,Daeyeon 6(yuk)-dong
부산광역시,21070,남구,21070570,용호1동,Yongho 1(il)-dong
부산광역시,21070,남구,21070580,용호2동,Yongho 2(i)-dong
부산광역시,21070,남구,21070590,용호3동,Yongho 3(sam)-dong
부산광역시,21070,남구,21070600,용호4동,Yongho 4(sa)-dong
부산광역시,21070,남구,21070610,용당동,Yongdang-dong
부산광역시,21070,남구,21070620,감만1동,Gamman 1(il)-dong
부산광역시,21070,남구,21070630,감만2동,Gamman 2(i)-dong
부산광역시,21070,남구,21070710,우암동,Uam-dong
부산광역시,21070,남구,21070660,문현1동,Munhyeon 1(il)-dong
부산광역시,21070,남구,21070670,문현2동,Munhyeon 2(i)-dong
부산광역시,21070,남구,21070680,문현3동,Munhyeon 3(sam)-dong
부산광역시,21070,남구,21070690,문현4동,Munhyeon 4(sa)-dong
부산광역시,21080,북구,,,Buk-gu
부산광역시,21080,북구,21080510,구포1동,Gupo 1(il)-dong
부산광역시,21080,북구,21080520,구포2동,Gupo 2(i)-dong
부산광역시,21080,북구,21080530,구포3동,Gupo 3(sam)-dong
부산광역시,21080,북구,21080540,금곡동,Geumgok-dong
부산광역시,21080,북구,21080550,화명1동,Hwamyeong 1(il)-dong
부산광역시,21080,북구,21080620,화명2동,Hwamyeong 2(i)-dong
부산광역시,21080,북구,21080630,화명3동,Hwamyeong 3(sam)-dong
부산광역시,21080,북구,21080560,덕천1동,Deokcheon 1(il)-dong
부산광역시,21080,북구,21080570,덕천2동,Deokcheon 2(i)-dong
부산광역시,21080,북구,21080580,덕천3동,Deokcheon 3(sam)-dong
부산광역시,21080,북구,21080590,만덕1동,Mandeok 1(il)-dong
부산광역시,21080,북구,21080600,만덕2동,Mandeok 2(i)-dong
부산광역시,21080,북구,21080610,만덕3동,Mandeok 3(sam)-dong
부산광역시,21090,해운대구,,,Haeundae-gu
부산광역시,21090,해운대구,21090730,우1동,U 1(il)-dong
부산광역시,21090,해운대구,21090740,우2동,U 2(i)-dong
부산광역시,21090,해운대구,21090750,우3동,U 3(sam)-dong
부산광역시,21090,해운대구,21090530,중1동,Jung 1(il)-dong
부산광역시,21090,해운대구,21090540,중2동,Jung 2(i)-dong
부산광역시,21090,해운대구,21090660,좌1동,Jwa 1(il)-dong
부산광역시,21090,해운대구,21090670,좌2동,Jwa 2(i)-dong
부산광역시,21090,해운대구,21090680,좌3동,Jwa 3(sam)-dong
부산광역시,21090,해운대구,21090690,좌4동,Jwa 4(sa)-dong
부산광역시,21090,해운대구,21090560,송정동,Songjeong-dong
부산광역시,21090,해운대구,21090700,반여1동,Banyeo 1(il)-dong
부산광역시,21090,해운대구,21090580,반여2동,Banyeo 2(i)-dong
부산광역시,21090,해운대구,21090590,반여3동,Banyeo 3(sam)-dong
부산광역시,21090,해운대구,21090710,반여4동,Banyeo 4(sa)-dong
부산광역시,21090,해운대구,21090720,반송1동,Bansong 1(il)-dong
부산광역시,21090,해운대구,21090620,반송2동,Bansong 2(i)-dong
부산광역시,21090,해운대구,21090640,재송1동,Jaesong 1(il)-dong
부산광역시,21090,해운대구,21090650,재송2동,Jaesong 2(i)-dong
부산광역시,21100,사하구,,,Saha-gu
부산광역시,21100,사하구,21100510,괴정1동,Goejeong 1(il)-dong
부산광역시,21100,사하구,21100520,괴정2동,Goejeong 2(i)-dong
부산광역시,21100,사하구,21100530,괴정3동,Goejeong 3(sam)-dong
부산광역시,21100,사하구,21100540,괴정4동,Goejeong 4(sa)-dong
부산광역시,21100,사하구,21100550,당리동,Dangni-dong
부산광역시,21100,사하구,21100560,하단1동,Hadan 1(il)-dong
부산광역시,21100,사하구,21100570,하단2동,Hadan 2(i)-dong
부산광역시,21100,사하구,21100580,신평1동,Sinpyeong 1(il)-dong
부산광역시,21100,사하구,21100590,신평2동,Sinpyeong 2(i)-dong
부산광역시,21100,사하구,21100600,장림1동,Jangnim 1(il)-dong
부산광역시,21100,사하구,21100610,장림2동,Jangnim 2(i)-dong
부산광역시,21100,사하구,21100620,다대1동,Dadae 1(il)-dong
부산광역시,21100,사하구,21100630,다대2동,Dadae 2(i)-dong
부산광역시,21100,사하구,21100640,구평동,Gupyeong-dong
부산광역시,21100,사하구,21100650,감천1동,Gamcheon 1(il)-dong
부산광역시,21100,사하구,21100660,감천2동,Gamcheon 2(i)-dong
부산광역시,21110,금정구,,,Geumjeong-gu
부산광역시,21110,금정구,21110510,서1동,Seo 1(il)-dong
부산광역시,21110,금정구,21110520,서2동,Seo 2(i)-dong
부산광역시,21110,금정구,21110720,서3동,Seo 3(sam)-dong
부산광역시,21110,금정구,21110730,금사회동동,Geumsahoedong-dong
부산광역시,21110,금정구,21110570,부곡1동,Bugok 1(il)-dong
부산광역시,21110,금정구,21110580,부곡2동,Bugok 2(i)-dong
부산광역시,21110,금정구,21110590,부곡3동,Bugok 3(sam)-dong
부산광역시,21110,금정구,21110600,부곡4동,Bugok 4(sa)-dong
부산광역시,21110,금정구,21110610,장전1동,Jangjeon 1(il)-dong
부산광역시,21110,금정구,21110740,장전2동,Jangjeon 2(i)-dong
부산광역시,21110,금정구,21110640,선두구동,Seondugu-dong
부산광역시,21110,금정구,21110670,청룡노포동,Cheongnyongnopo-dong
부산광역시,21110,금정구,21110680,남산동,Namsan-dong
부산광역시,21110,금정구,21110690,구서1동,Guseo 1(il)-dong
부산광역시,21110,금정구,21110700,구서2동,Guseo 2(i)-dong
부산광역시,21110,금정구,21110710,금성동,Geumseong-dong
부산광역시,21120,강서구,,,Gangseo-gu
부산광역시,21120,강서구,21120510,대저1동,Daejeo 1(il)-dong
부산광역시,21120,강서구,21120520,대저2동,Daejeo 2(i)-dong
부산광역시,21120,강서구,21120530,강동동,Gangdong-dong
부산광역시,21120,강서구,21120590,명지1동,Myeongji 1(il)-dong
부산광역시,21120,강서구,21120600,명지2동,Myeongji 2(i)-dong
부산광역시,21120,강서구,21120550,가락동,Garak-dong
부산광역시,21120,강서구,21120560,녹산동,Noksan-dong
부산광역시,21120,강서구,21120580,가덕도동,Gadeokdo-dong
부산광역시,21130,연제구,,,Yeonje-gu
부산광역시,21130,연제구,21130510,거제1동,Geoje 1(il)-dong
부산광역시,21130,연제구,21130520,거제2동,Geoje 2(i)-dong
부산광역시,21130,연제구,21130530,거제3동,Geoje 3(sam)-dong
부산광역시,21130,연제구,21130540,거제4동,Geoje 4(sa)-dong
부산광역시,21130,연제구,21130550,연산1동,Yeonsan 1(il)-dong
부산광역시,21130,연제구,21130560,연산2동,Yeonsan 2(i)-dong
부산광역시,21130,연제구,21130570,연산3동,Yeonsan 3(sam)-dong
부산광역시,21130,연제구,21130580,연산4동,Yeonsan 4(sa)-dong
부산광역시,21130,연제구,21130590,연산5동,Yeonsan 5(o)-dong
부산광역시,21130,연제구,21130600,연산6동,Yeonsan 6(yuk)-dong
부산광역시,21130,연제구,21130620,연산8동,Yeonsan 8(pal)-dong
부산광역시,21130,연제구,21130630,연산9동,Yeonsan 9(gu)-dong
부산광역시,21140,수영구,,,Suyeong-gu
부산광역시,21140,수영구,21140510,남천1동,Namcheon 1(il)-dong
부산광역시,21140,수영구,21140520,남천2동,Namcheon 2(i)-dong
부산광역시,21140,수영구,21140530,수영동,Suyeong-dong
부산광역시,21140,수영구,21140540,망미1동,Mangmi 1(il)-dong
부산광역시,21140,수영구,21140550,망미2동,Mangmi 2(i)-dong
부산광역시,21140,수영구,21140560,광안1동,Gwangan 1(il)-dong
부산광역시,21140,수영구,21140570,광안2동,Gwangan 2(i)-dong
부산광역시,21140,수영구,21140580,광안3동,Gwangan 3(sam)-dong
부산광역시,21140,수영구,21140590,광안4동,Gwangan 4(sa)-dong
부산광역시,21140,수영구,21140600,민락동,Millak-dong
부산광역시,21150,사상구,,,Sasang-gu
부산광역시,21150,사상구,21150510,삼락동,Samnak-dong
부산광역시,21150,사상구,21150520,모라1동,Mora 1(il)-dong
부산광역시,21150,사상구,21150540,모라3동,Mora 3(sam)-dong
